date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:24	3836/3836	---M--	200	added ('OK')	text/css	etag:%2203cde34c0c8d01:0%22	http://www.vilagradwines.co.nz/Scripts/bxslider/jquery.bxslider.css	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Scripts/bxslider/jquery.bxslider.css	(from http://www.vilagradwines.co.nz/)
15:58:24	7206/7206	---M--	200	added ('OK')	application/x-javascript	etag:%228861d5e16de4d01:0%22	http://www.vilagradwines.co.nz/themes/VilagradWines/scripts/jquery.custom.js?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/themes/VilagradWines/scripts/jquery.custom292a.js	(from http://www.vilagradwines.co.nz/)
15:58:31	35654/35654	---M--	200	added ('OK')	text/javascript	date:Thu,%2020%20Jul%202017%2003:58:22%20GMT	http://www.vilagradwines.co.nz/bundles/bootstrap/?v=6F69ePQjyYoTsSTMs9YCaATNBbN2mbcwXjrwYRFN_Ys1	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/bundles/bootstrap/index6dab.html	(from http://www.vilagradwines.co.nz/)
15:58:31	178/178	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_flat_75_ffffff_40x100.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_flat_75_ffffff_40x100.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:31	101/101	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:32	110/110	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:32	111/111	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_75_dadada_1x400.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_75_dadada_1x400.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:32	105/105	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_65_ffffff_1x400.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:32	120/120	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:33	119/119	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:34	4369/4369	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-icons_222222_256x240.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-icons_222222_256x240.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:35	4369/4369	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-icons_888888_256x240.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-icons_888888_256x240.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:35	84399/84399	---M--	200	added ('OK')	image/png	etag:%22063819af14ed01:0%22	http://www.vilagradwines.co.nz/UserFiles/VilagradWines/Image/location.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/UserFiles/VilagradWines/Image/location.png	(from http://www.vilagradwines.co.nz/)
15:58:36	4369/4369	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-icons_454545_256x240.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-icons_454545_256x240.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:36	4369/4369	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-icons_2e83ff_256x240.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-icons_2e83ff_256x240.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:36	180/180	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:36	4369/4369	---M--	200	added ('OK')	image/png	etag:%220c37138c0c8d01:0%22	http://www.vilagradwines.co.nz/content/themes/base/images/ui-icons_cd0a0a_256x240.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/content/themes/base/images/ui-icons_cd0a0a_256x240.png	(from http://www.vilagradwines.co.nz/content/themes/base/all-bundled.css?v=khU3GP_ixo8tMiLwXJEqkRywEE1c7SBpfpbj4KSDyXA1)
15:58:37	971/971	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/submit_btn_tile.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/submit_btn_tile.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:37	267/267	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/header_bg.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/header_bg.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:38	1447/1447	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/logoff_btn.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/logoff_btn.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:38	5622/5622	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/small-logo.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/small-logo.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:38	1318/1318	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/admin_btn.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/admin_btn.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:38	1220/1220	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/back_to_site_btn.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/back_to_site_btn.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:39	432/432	---M--	200	added ('OK')	image/jpeg	etag:%220bbc28c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/admin_content_bg.jpg	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/admin_content_bg.jpg	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:39	2180/2180	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/help_guide_btn.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/help_guide_btn.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:39	269/269	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/edit_underlay_icon.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/edit_underlay_icon.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:39	114/114	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/edit_underlay_repeat.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/edit_underlay_repeat.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:39	250/250	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/edit_underlay_text.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/edit_underlay_text.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:40	756/756	---M--	200	added ('OK')	image/png	etag:%2207297e3eac8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/icon_classroller.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/icon_classroller.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:40	150/150	---M--	200	added ('OK')	image/png	etag:%2207297e3eac8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/icon_trash.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/icon_trash.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:40	610/610	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/ContentEditor/expand_button.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/ContentEditor/expand_button.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:40	598/598	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/ContentEditor/expand_button_back.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/ContentEditor/expand_button_back.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:41	1281/1281	---M--	200	added ('OK')	image/png	etag:%220e27b32c0c8d01:0%22	http://www.vilagradwines.co.nz/Scripts/nivo-slider/themes/default/bullets.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Scripts/nivo-slider/themes/default/bullets.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:41	824/824	---M--	200	added ('OK')	image/png	etag:%220e27b32c0c8d01:0%22	http://www.vilagradwines.co.nz/Scripts/nivo-slider/themes/default/arrows.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Scripts/nivo-slider/themes/default/arrows.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:41	1874/1874	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/FlickrGallery/gallery_prev.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/FlickrGallery/gallery_prev.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:41	1260/1260	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/FlickrGallery/gallery_next.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/FlickrGallery/gallery_next.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:42	639/639	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/Assessment/AssessmentFlagGreen.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/Assessment/AssessmentFlagGreen.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:42	669/669	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/Assessment/AssessmentFlagRed.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/Assessment/AssessmentFlagRed.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:42	610/610	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/Seasonal/expand_button.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/Seasonal/expand_button.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:43	598/598	---M--	200	added ('OK')	image/png	etag:%2208e917c0c8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Modules/Seasonal/expand_button_back.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Modules/Seasonal/expand_button_back.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:43	1018/1018	---M--	200	added ('OK')	image/png	etag:%2209f74fabfc8d01:0%22	http://www.vilagradwines.co.nz/Images/TemplateImages/Admin/search_box_icon.png	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Images/TemplateImages/Admin/search_box_icon.png	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
15:58:43	10453/10453	---M--	200	added ('OK')	image/gif	etag:%2202eb72dc0c8d01:0%22	http://www.vilagradwines.co.nz/Scripts/galleriffic-2.0/css/loader.gif	C:/Users/Super/Google%20Drive/The%20Website%20Company%20Assets/Customers/Exisisting%20Customers/Gail%20Jones/gailstamahere/Gailhttrak/www.vilagradwines.co.nz/Scripts/galleriffic-2.0/css/loader.gif	(from http://www.vilagradwines.co.nz/Content/AdminFrontend.css?v=a0d2ecd8-2240-4944-9ae0-cd12736efd28)
